Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
935	11:49:35.36	0.0375	20.52008	22.23	46.05	1.2	0.999288	19.8045	1.24732	773.76	0.96512	3.28	0
936	11:49:35.66	0.0355	20.52078	22.23	46.05	1.2	0.999324	19.8047	1.24732	773.76	0.96511	3.28	0
937	11:49:35.96	0.0395	20.51924	22.23	46.02	1.2	0.999246	19.8045	1.24736	773.78	0.96517	3.28	0
938	11:49:36.26	0.0360	20.52064	22.23	46.02	1.2	0.999312	19.8044	1.24732	773.74	0.96509	3.28	0
939	11:49:36.56	0.0355	20.52078	22.23	46.05	1.2	0.999324	19.8041	1.24728	773.74	0.96508	3.28	0
940	11:49:36.86	0.0345	20.52127	22.23	46.05	1.2	0.999348	19.8044	1.24728	773.74	0.96507	3.28	0
941	11:49:37.16	0.0370	20.52029	22.23	46.05	1.2	0.999300	19.8044	1.24732	773.76	0.96511	3.28	0
942	11:49:37.46	0.0385	20.51966	22.22	46.05	1.2	0.999264	19.8040	1.24732	773.76	0.96512	3.28	0
943	11:49:37.76	0.0360	20.52071	22.22	46.05	1.2	0.999318	19.8045	1.24728	773.76	0.96510	3.28	0
944	11:49:38.06	0.0355	20.52078	22.23	46.05	1.2	0.999324	19.8045	1.24728	773.76	0.96510	3.28	0
945	11:49:38.36	0.0370	20.52015	22.23	46.05	1.2	0.999294	19.8037	1.24728	773.74	0.96508	3.28	0
946	11:49:38.66	0.0360	20.52071	22.23	46.05	1.2	0.999318	19.8038	1.24728	773.74	0.96507	3.28	0
947	11:49:38.96	0.0370	20.52036	22.23	46.05	1.2	0.999300	19.8037	1.24728	773.74	0.96508	3.28	0
948	11:49:39.26	0.0355	20.52085	22.23	46.05	1.2	0.999324	19.8042	1.24728	773.74	0.96508	3.28	0
949	11:49:39.56	0.0345	20.52120	22.23	46.05	1.2	0.999342	19.8045	1.24728	773.74	0.96508	3.28	0
950	11:49:39.86	0.0370	20.52029	22.23	46.05	1.2	0.999300	19.8039	1.24728	773.74	0.96509	3.28	0
951	11:49:40.16	0.0365	20.52036	22.23	46.05	1.2	0.999300	19.8042	1.24732	773.74	0.96510	3.28	0
952	11:49:40.46	0.0370	20.52022	22.23	46.05	1.2	0.999294	19.8047	1.24732	773.76	0.96513	3.28	0
953	11:49:40.76	0.0365	20.52050	22.23	46.05	1.2	0.999306	19.8040	1.24728	773.74	0.96509	3.28	0
954	11:49:41.06	0.0370	20.52029	22.23	46.05	1.2	0.999300	19.8040	1.24732	773.74	0.96509	3.28	0
955	11:49:41.36	0.0375	20.52008	22.23	46.05	1.2	0.999288	19.8038	1.24732	773.74	0.96509	3.28	0
956	11:49:41.66	0.0375	20.52008	22.23	46.05	1.2	0.999288	19.8033	1.24728	773.74	0.96508	3.28	0
957	11:49:41.96	0.0360	20.52071	22.23	46.05	1.2	0.999318	19.8042	1.24728	773.74	0.96508	3.28	0
958	11:49:42.26	0.0385	20.51973	22.23	46.05	1.2	0.999270	19.8039	1.24732	773.76	0.96512	3.28	0
959	11:49:42.56	0.0360	20.52064	22.23	46.05	1.2	0.999312	19.8035	1.24728	773.72	0.96506	3.28	0
960	11:49:42.86	0.0370	20.52029	22.23	46.05	1.2	0.999300	19.8038	1.24728	773.74	0.96508	3.28	0
961	11:49:43.16	0.0360	20.52057	22.23	46.05	1.2	0.999312	19.8040	1.24728	773.74	0.96508	3.28	0
962	11:49:43.46	0.0365	20.52043	22.23	46.05	1.2	0.999306	19.8045	1.24732	773.76	0.96511	3.28	0
963	11:49:43.76	0.0375	20.52008	22.23	46.05	1.2	0.999288	19.8045	1.24732	773.76	0.96513	3.28	0
964	11:49:44.06	0.0365	20.52043	22.23	46.05	1.2	0.999306	19.8043	1.24732	773.74	0.96510	3.28	0
965	11:49:44.36	0.0375	20.52008	22.23	46.02	1.2	0.999288	19.8040	1.24732	773.76	0.96511	3.28	0
966	11:49:44.66	0.0360	20.52064	22.23	46.02	1.2	0.999318	19.8042	1.24728	773.74	0.96508	3.28	0
967	11:49:44.96	0.0380	20.51994	22.23	46.02	1.2	0.999282	19.8041	1.24732	773.76	0.96511	3.28	0
968	11:49:45.26	0.0395	20.51931	22.23	46.02	1.2	0.999252	19.8044	1.24736	773.78	0.96516	3.28	0
969	11:49:45.56	0.0370	20.52022	22.23	46.05	1.2	0.999294	19.8038	1.24732	773.74	0.96509	3.28	0
970	11:49:45.86	0.0365	20.52036	22.23	46.05	1.2	0.999306	19.8043	1.24732	773.74	0.96510	3.28	0
971	11:49:46.16	0.0390	20.51952	22.23	46.05	1.2	0.999264	19.8043	1.24732	773.76	0.96514	3.28	0
972	11:49:46.46	0.0360	20.52064	22.22	46.05	1.2	0.999312	19.8040	1.24728	773.74	0.96508	3.28	0
973	11:49:46.76	0.0380	20.51994	22.22	46.05	1.2	0.999276	19.8041	1.24732	773.74	0.96512	3.28	0
974	11:49:47.06	0.0380	20.51987	22.23	46.05	1.2	0.999282	19.8040	1.24732	773.76	0.96511	3.28	0
975	11:49:47.36	0.0370	20.52029	22.23	46.05	1.2	0.999300	19.8038	1.24728	773.74	0.96508	3.28	0
976	11:49:47.66	0.0360	20.52057	22.23	46.05	1.2	0.999312	19.8046	1.24732	773.76	0.96511	3.28	0
977	11:49:47.96	0.0365	20.52043	22.23	46.05	1.2	0.999306	19.8040	1.24728	773.74	0.96508	3.28	0
978	11:49:48.26	0.0380	20.51987	22.23	46.05	1.2	0.999276	19.8045	1.24732	773.76	0.96514	3.28	0
979	11:49:48.56	0.0350	20.52106	22.23	46.05	1.2	0.999336	19.8045	1.24728	773.74	0.96508	3.28	0
980	11:49:48.86	0.0365	20.52043	22.23	46.05	1.2	0.999306	19.8042	1.24728	773.76	0.96510	3.28	0
981	11:49:49.16	0.0370	20.52015	22.23	46.05	1.2	0.999294	19.8040	1.24728	773.76	0.96509	3.28	0
982	11:49:49.46	0.0365	20.52036	22.23	46.05	1.2	0.999306	19.8037	1.24732	773.74	0.96508	3.28	0
983	11:49:49.76	0.0385	20.51966	22.23	46.05	1.2	0.999270	19.8041	1.24732	773.76	0.96513	3.28	0
984	11:49:50.06	0.0390	20.51945	22.23	46.05	1.2	0.999258	19.8043	1.24732	773.78	0.96515	3.28	0
985	11:49:50.36	0.0375	20.52001	22.23	46.05	1.2	0.999288	19.8040	1.24732	773.74	0.96511	3.28	0
986	11:49:50.66	0.0375	20.52001	22.23	46.05	1.2	0.999288	19.8040	1.24732	773.76	0.96511	3.28	0
987	11:49:50.96	0.0370	20.52015	22.23	46.05	1.2	0.999294	19.8043	1.24732	773.76	0.96511	3.28	0
988	11:49:51.26	0.0365	20.52043	22.23	46.05	1.2	0.999306	19.8045	1.24732	773.76	0.96511	3.28	0
989	11:49:51.56	0.0350	20.52099	22.23	46.05	1.2	0.999330	19.8043	1.24728	773.74	0.96508	3.28	0
990	11:49:51.86	0.0360	20.52064	22.23	46.05	1.2	0.999312	19.8044	1.24732	773.76	0.96510	3.28	0
991	11:49:52.16	0.0360	20.52064	22.23	46.05	1.2	0.999318	19.8043	1.24728	773.76	0.96509	3.28	0
992	11:49:52.46	0.0390	20.51952	22.23	46.05	1.2	0.999264	19.8043	1.24732	773.76	0.96514	3.28	0
993	11:49:52.76	0.0370	20.52022	22.23	46.05	1.2	0.999294	19.8043	1.24732	773.76	0.96511	3.28	0
994	11:49:53.06	0.0390	20.51952	22.23	46.05	1.2	0.999258	19.8040	1.24732	773.76	0.96514	3.28	0
995	11:49:53.36	0.0365	20.52050	22.23	46.05	1.2	0.999312	19.8043	1.24728	773.76	0.96510	3.28	0
996	11:49:53.66	0.0370	20.52022	22.24	46.05	1.2	0.999300	19.8043	1.24732	773.76	0.96511	3.28	0
997	11:49:53.96	0.0360	20.52050	22.24	46.05	1.2	0.999312	19.8045	1.24732	773.76	0.96511	3.28	0
998	11:49:54.26	0.0345	20.52113	22.23	46.05	1.2	0.999342	19.8048	1.24728	773.76	0.96509	3.28	0
999	11:49:54.56	0.0370	20.52036	22.23	46.02	1.2	0.999300	19.8050	1.24732	773.76	0.96514	3.28	0
1000	11:49:54.86	0.0365	20.52043	22.24	46.02	1.2	0.999306	19.8046	1.24732	773.76	0.96512	3.28	0
1001	11:49:55.16	0.0350	20.52099	22.24	46.05	1.2	0.999336	19.8047	1.24728	773.74	0.96509	3.28	0
1002	11:49:55.46	0.0360	20.52064	22.23	46.05	1.2	0.999318	19.8043	1.24728	773.74	0.96509	3.28	0
1003	11:49:55.76	0.0370	20.52022	22.23	46.02	1.2	0.999294	19.8044	1.24728	773.76	0.96512	3.28	0
1004	11:49:56.06	0.0365	20.52057	22.23	46.02	1.2	0.999312	19.8044	1.24732	773.74	0.96510	3.28	0
1005	11:49:56.36	0.0365	20.52050	22.23	46.05	1.2	0.999306	19.8047	1.24732	773.76	0.96512	3.28	0
1006	11:49:56.66	0.0360	20.52071	22.23	46.05	1.2	0.999318	19.8042	1.24728	773.74	0.96508	3.28	0
1007	11:49:56.96	0.0355	20.52085	22.23	46.05	1.2	0.999330	19.8043	1.24728	773.74	0.96508	3.28	0
1008	11:49:57.26	0.0355	20.52078	22.23	46.05	1.2	0.999324	19.8050	1.24732	773.76	0.96512	3.28	0
1009	11:49:57.56	0.0380	20.51987	22.23	46.05	1.2	0.999276	19.8040	1.24732	773.76	0.96511	3.28	0
1010	11:49:57.86	0.0350	20.52085	22.24	46.05	1.2	0.999330	19.8043	1.24728	773.74	0.96508	3.28	0
1011	11:49:58.16	0.0360	20.52064	22.24	46.05	1.2	0.999318	19.8043	1.24732	773.74	0.96509	3.28	0
1012	11:49:58.46	0.0370	20.52022	22.23	46.05	1.2	0.999294	19.8040	1.24728	773.76	0.96509	3.28	0
1013	11:49:58.76	0.0360	20.52071	22.23	46.02	1.2	0.999318	19.8040	1.24728	773.74	0.96508	3.28	0
1014	11:49:59.06	0.0360	20.52064	22.24	46.02	1.2	0.999318	19.8037	1.24728	773.74	0.96506	3.28	0
1015	11:49:59.36	0.0365	20.52043	22.24	46.02	1.2	0.999312	19.8038	1.24728	773.74	0.96508	3.28	0
1016	11:49:59.66	0.0350	20.52099	22.24	46.02	1.2	0.999336	19.8043	1.24728	773.74	0.96508	3.28	0
1017	11:49:59.96	0.0360	20.52057	22.24	46.05	1.2	0.999318	19.8045	1.24728	773.76	0.96511	3.28	0
1018	11:50:00.26	0.0380	20.51987	22.23	46.05	1.2	0.999282	19.8052	1.24736	773.78	0.96517	3.28	0
1019	11:50:00.56	0.0365	20.52043	22.23	46.05	1.2	0.999306	19.8043	1.24728	773.76	0.96510	3.28	0
1020	11:50:00.86	0.0360	20.52057	22.23	46.05	1.2	0.999312	19.8045	1.24728	773.76	0.96511	3.28	0
1021	11:50:01.16	0.0360	20.52071	22.23	46.02	1.2	0.999318	19.8049	1.24732	773.76	0.96512	3.28	0
1022	11:50:01.46	0.0340	20.52141	22.24	46.02	1.2	0.999354	19.8044	1.24728	773.74	0.96506	3.28	0
1023	11:50:01.76	0.0350	20.52085	22.24	46.05	1.2	0.999330	19.8044	1.24728	773.76	0.96509	3.28	0
1024	11:50:02.06	0.0365	20.52022	22.24	46.05	1.2	0.999300	19.8041	1.24732	773.74	0.96510	3.28	0
1025	11:50:02.36	0.0350	20.52099	22.24	46.02	1.2	0.999336	19.8047	1.24728	773.76	0.96509	3.28	0
1026	11:50:02.66	0.0340	20.52141	22.23	46.02	1.2	0.999348	19.8056	1.24732	773.76	0.96512	3.28	0
1027	11:50:02.96	0.0355	20.52078	22.23	46.02	1.2	0.999318	19.8048	1.24728	773.76	0.96511	3.28	0
1028	11:50:03.26	0.0375	20.52001	22.24	46.02	1.2	0.999288	19.8044	1.24732	773.76	0.96512	3.28	0
1029	11:50:03.56	0.0350	20.52092	22.24	46.02	1.2	0.999330	19.8046	1.24728	773.74	0.96509	3.28	0
1030	11:50:03.86	0.0390	20.51952	22.24	46.02	1.2	0.999264	19.8043	1.24732	773.78	0.96515	3.28	0
1031	11:50:04.16	0.0355	20.52071	22.24	46.05	1.2	0.999324	19.8047	1.24732	773.74	0.96511	3.28	0
1032	11:50:04.46	0.0360	20.52050	22.24	46.05	1.2	0.999312	19.8049	1.24732	773.76	0.96513	3.28	0
1033	11:50:04.76	0.0375	20.51987	22.24	46.02	1.2	0.999282	19.8049	1.24736	773.76	0.96515	3.28	0
1034	11:50:05.06	0.0385	20.51952	22.24	46.02	1.2	0.999264	19.8046	1.24732	773.78	0.96516	3.28	0
1035	11:50:05.36	0.0375	20.51994	22.24	46.02	1.2	0.999282	19.8043	1.24732	773.76	0.96512	3.28	0
1036	11:50:05.66	0.0345	20.52106	22.24	46.02	1.2	0.999342	19.8049	1.24728	773.76	0.96510	3.28	0
1037	11:50:05.96	0.0360	20.52050	22.24	46.02	1.2	0.999312	19.8042	1.24728	773.74	0.96509	3.28	0
1038	11:50:06.26	0.0345	20.52113	22.24	46.02	1.2	0.999342	19.8050	1.24728	773.76	0.96510	3.28	0
1039	11:50:06.56	0.0385	20.51966	22.24	46.02	1.2	0.999270	19.8045	1.24732	773.78	0.96515	3.28	0
1040	11:50:06.86	0.0380	20.51973	22.24	46.02	1.2	0.999276	19.8045	1.24736	773.76	0.96514	3.28	0
1041	11:50:07.16	0.0370	20.52022	22.24	46.02	1.2	0.999300	19.8045	1.24732	773.76	0.96512	3.28	0
1042	11:50:07.46	0.0365	20.52043	22.24	46.02	1.2	0.999306	19.8046	1.24732	773.76	0.96512	3.28	0
1043	11:50:07.76	0.0360	20.52064	22.24	46.02	1.2	0.999318	19.8041	1.24728	773.74	0.96508	3.28	0
1044	11:50:08.06	0.0370	20.52022	22.24	46.02	1.2	0.999300	19.8040	1.24728	773.76	0.96509	3.28	0
1045	11:50:08.36	0.0360	20.52050	22.24	46.02	1.2	0.999312	19.8048	1.24732	773.76	0.96512	3.28	0
1046	11:50:08.66	0.0370	20.52008	22.24	46.02	1.2	0.999294	19.8046	1.24732	773.76	0.96514	3.28	0
1047	11:50:08.96	0.0370	20.52022	22.24	46.02	1.2	0.999300	19.8047	1.24732	773.78	0.96514	3.28	0
1048	11:50:09.26	0.0375	20.51994	22.24	46.02	1.2	0.999288	19.8050	1.24736	773.78	0.96516	3.28	0
1049	11:50:09.56	0.0365	20.52043	22.24	46.02	1.2	0.999306	19.8047	1.24732	773.76	0.96512	3.28	0
1050	11:50:09.86	0.0380	20.51980	22.24	46.02	1.2	0.999276	19.8043	1.24732	773.76	0.96514	3.28	0
1051	11:50:10.16	0.0350	20.52099	22.24	46.02	1.2	0.999336	19.8048	1.24728	773.76	0.96510	3.28	0
1052	11:50:10.46	0.0360	20.52050	22.24	46.02	1.2	0.999312	19.8050	1.24732	773.76	0.96513	3.28	0
1053	11:50:10.76	0.0370	20.52015	22.24	46.02	1.2	0.999294	19.8045	1.24732	773.76	0.96512	3.28	0
1054	11:50:11.06	0.0365	20.52029	22.24	46.02	1.2	0.999300	19.8050	1.24732	773.76	0.96514	3.28	0
1055	11:50:11.36	0.0385	20.51959	22.24	46.02	1.2	0.999270	19.8047	1.24736	773.78	0.96516	3.28	0
1056	11:50:11.66	0.0365	20.52043	22.24	46.02	1.2	0.999306	19.8050	1.24732	773.76	0.96514	3.28	0
1057	11:50:11.96	0.0370	20.52015	22.24	46.02	1.2	0.999294	19.8048	1.24732	773.76	0.96514	3.28	0
1058	11:50:12.26	0.0360	20.52050	22.24	46.02	1.2	0.999312	19.8046	1.24732	773.76	0.96511	3.28	0
1059	11:50:12.56	0.0375	20.52001	22.24	46.02	1.2	0.999288	19.8047	1.24732	773.76	0.96514	3.28	0
1060	11:50:12.86	0.0380	20.51987	22.24	46.02	1.2	0.999282	19.8045	1.24732	773.76	0.96514	3.28	0
1061	11:50:13.16	0.0355	20.52078	22.24	46.02	1.2	0.999324	19.8043	1.24728	773.74	0.96508	3.28	0
1062	11:50:13.46	0.0360	20.52050	22.24	46.02	1.2	0.999312	19.8046	1.24732	773.76	0.96511	3.28	0
1063	11:50:13.76	0.0355	20.52078	22.24	46.02	1.2	0.999324	19.8048	1.24732	773.76	0.96511	3.28	0
1064	11:50:14.06	0.0355	20.52071	22.24	46.02	1.2	0.999324	19.8043	1.24728	773.74	0.96509	3.28	0
1065	11:50:14.36	0.0360	20.52057	22.24	46.02	1.2	0.999312	19.8048	1.24732	773.76	0.96512	3.28	0
1066	11:50:14.66	0.0375	20.52008	22.24	46.02	1.2	0.999288	19.8043	1.24732	773.76	0.96512	3.28	0
1067	11:50:14.96	0.0370	20.52022	22.24	46.02	1.2	0.999300	19.8042	1.24728	773.76	0.96511	3.28	0
1068	11:50:15.26	0.0375	20.52001	22.24	46.02	1.2	0.999288	19.8038	1.24732	773.74	0.96510	3.28	0
1069	11:50:15.56	0.0380	20.51987	22.24	46.02	1.2	0.999282	19.8041	1.24732	773.76	0.96512	3.28	0
1070	11:50:15.86	0.0380	20.51987	22.24	46.02	1.2	0.999282	19.8043	1.24732	773.78	0.96513	3.28	0
1071	11:50:16.16	0.0370	20.52022	22.24	46.02	1.2	0.999300	19.8051	1.24732	773.78	0.96515	3.28	0
1072	11:50:16.46	0.0355	20.52085	22.24	46.02	1.2	0.999330	19.8050	1.24732	773.76	0.96512	3.28	0
1073	11:50:16.76	0.0380	20.51980	22.24	46.02	1.2	0.999276	19.8047	1.24732	773.78	0.96515	3.28	0
1074	11:50:17.06	0.0375	20.52008	22.24	46.02	1.2	0.999288	19.8045	1.24732	773.76	0.96513	3.28	0
1075	11:50:17.36	0.0365	20.52043	22.24	46.02	1.2	0.999306	19.8049	1.24732	773.78	0.96513	3.28	0
1076	11:50:17.66	0.0355	20.52071	22.24	46.02	1.2	0.999324	19.8050	1.24732	773.76	0.96512	3.28	0
1077	11:50:17.96	0.0360	20.52064	22.24	46.02	1.2	0.999318	19.8047	1.24732	773.76	0.96511	3.28	0
1078	11:50:18.26	0.0355	20.52071	22.24	46.02	1.2	0.999324	19.8049	1.24732	773.76	0.96512	3.28	0
1079	11:50:18.56	0.0365	20.52036	22.24	46.02	1.2	0.999306	19.8043	1.24728	773.76	0.96511	3.28	0
1080	11:50:18.86	0.0370	20.52015	22.24	46.02	1.2	0.999294	19.8046	1.24732	773.76	0.96513	3.28	0
1081	11:50:19.16	0.0360	20.52057	22.24	46.02	1.2	0.999318	19.8048	1.24728	773.76	0.96512	3.28	0
1082	11:50:19.46	0.0365	20.52043	22.24	46.02	1.2	0.999306	19.8042	1.24728	773.76	0.96509	3.28	0
1083	11:50:19.76	0.0380	20.51987	22.24	46.02	1.2	0.999282	19.8043	1.24732	773.76	0.96513	3.28	0
1084	11:50:20.06	0.0370	20.52008	22.24	46.02	1.2	0.999294	19.8043	1.24732	773.76	0.96512	3.28	0
1085	11:50:20.36	0.0360	20.52050	22.24	46.02	1.2	0.999312	19.8040	1.24728	773.74	0.96509	3.28	0
1086	11:50:20.66	0.0370	20.52015	22.24	46.02	1.2	0.999294	19.8043	1.24728	773.76	0.96511	3.28	0
1087	11:50:20.96	0.0360	20.52064	22.24	46.02	1.2	0.999318	19.8040	1.24728	773.74	0.96508	3.28	0
1088	11:50:21.26	0.0380	20.51980	22.24	46.02	1.2	0.999276	19.8036	1.24728	773.76	0.96510	3.28	0
1089	11:50:21.56	0.0365	20.52043	22.24	46.02	1.2	0.999312	19.8038	1.24728	773.74	0.96508	3.28	0
1090	11:50:21.86	0.0360	20.52057	22.24	46.02	1.2	0.999318	19.8040	1.24728	773.74	0.96508	3.28	0
1091	11:50:22.16	0.0360	20.52050	22.24	46.02	1.2	0.999312	19.8040	1.24728	773.74	0.96509	3.28	0
1092	11:50:22.46	0.0335	20.52155	22.24	46.02	1.2	0.999360	19.8047	1.24728	773.76	0.96507	3.28	0
1093	11:50:22.76	0.0360	20.52057	22.24	46.02	1.2	0.999318	19.8040	1.24728	773.74	0.96508	3.28	0
1094	11:50:23.06	0.0360	20.52057	22.24	46.02	1.2	0.999318	19.8047	1.24732	773.76	0.96511	3.28	0
1095	11:50:23.36	0.0350	20.52085	22.24	46.02	1.2	0.999330	19.8046	1.24728	773.76	0.96510	3.28	0
1096	11:50:23.66	0.0375	20.51987	22.24	46.02	1.2	0.999282	19.8042	1.24732	773.76	0.96512	3.28	0
1097	11:50:23.96	0.0370	20.52029	22.24	46.02	1.2	0.999300	19.8045	1.24732	773.76	0.96512	3.28	0
1098	11:50:24.26	0.0375	20.52001	22.24	46.02	1.2	0.999288	19.8040	1.24732	773.76	0.96511	3.28	0
1099	11:50:24.56	0.0370	20.52015	22.24	46.02	1.2	0.999294	19.8040	1.24728	773.76	0.96510	3.28	0
1100	11:50:24.86	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8037	1.24728	773.76	0.96509	3.28	0
1101	11:50:25.16	0.0370	20.52008	22.25	46.02	1.2	0.999294	19.8045	1.24732	773.76	0.96513	3.28	0
1102	11:50:25.46	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8043	1.24732	773.76	0.96512	3.28	0
1103	11:50:25.76	0.0380	20.51959	22.25	46.02	1.2	0.999270	19.8038	1.24732	773.76	0.96512	3.28	0
1104	11:50:26.06	0.0365	20.52029	22.25	46.02	1.2	0.999306	19.8040	1.24728	773.76	0.96510	3.28	0
1105	11:50:26.36	0.0370	20.52008	22.25	46.02	1.2	0.999294	19.8040	1.24728	773.76	0.96511	3.28	0
1106	11:50:26.66	0.0360	20.52064	22.24	46.02	1.2	0.999318	19.8040	1.24728	773.76	0.96508	3.28	0
1107	11:50:26.96	0.0365	20.52036	22.24	46.02	1.2	0.999306	19.8041	1.24728	773.76	0.96509	3.28	0
1108	11:50:27.26	0.0375	20.52008	22.24	46.02	1.2	0.999288	19.8048	1.24732	773.78	0.96515	3.28	0
1109	11:50:27.56	0.0365	20.52036	22.24	46.02	1.2	0.999306	19.8051	1.24732	773.76	0.96514	3.28	0
1110	11:50:27.86	0.0370	20.52008	22.25	46.02	1.2	0.999294	19.8045	1.24732	773.76	0.96512	3.28	0
1111	11:50:28.16	0.0360	20.52043	22.25	46.02	1.2	0.999312	19.8046	1.24732	773.76	0.96512	3.28	0
1112	11:50:28.46	0.0370	20.52008	22.25	46.02	1.2	0.999294	19.8045	1.24732	773.76	0.96512	3.28	0
1113	11:50:28.76	0.0395	20.51910	22.25	46.02	1.2	0.999246	19.8040	1.24732	773.78	0.96515	3.28	0
1114	11:50:29.06	0.0350	20.52085	22.25	46.02	1.2	0.999336	19.8050	1.24728	773.76	0.96511	3.28	0
1115	11:50:29.36	0.0360	20.52050	22.25	46.02	1.2	0.999312	19.8047	1.24728	773.76	0.96512	3.28	0
1116	11:50:29.66	0.0370	20.52001	22.25	46.02	1.2	0.999294	19.8044	1.24732	773.76	0.96512	3.28	0
1117	11:50:29.96	0.0370	20.52015	22.25	46.02	1.2	0.999300	19.8043	1.24728	773.78	0.96512	3.28	0
1118	11:50:30.26	0.0350	20.52092	22.25	46.02	1.2	0.999336	19.8050	1.24728	773.76	0.96511	3.28	0
1119	11:50:30.56	0.0385	20.51959	22.25	46.02	1.2	0.999270	19.8043	1.24732	773.78	0.96514	3.28	0
1120	11:50:30.86	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8045	1.24732	773.78	0.96514	3.28	0
1121	11:50:31.16	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8043	1.24732	773.76	0.96512	3.28	0
1122	11:50:31.46	0.0370	20.52015	22.25	46.02	1.2	0.999300	19.8041	1.24728	773.76	0.96511	3.28	0
1123	11:50:31.76	0.0375	20.51987	22.25	46.02	1.2	0.999282	19.8047	1.24732	773.78	0.96515	3.28	0
1124	11:50:32.06	0.0360	20.52043	22.25	46.02	1.2	0.999312	19.8050	1.24732	773.78	0.96514	3.28	0
1125	11:50:32.36	0.0370	20.52008	22.25	46.02	1.2	0.999294	19.8047	1.24732	773.78	0.96514	3.28	0
1126	11:50:32.66	0.0355	20.52057	22.25	46.02	1.2	0.999318	19.8048	1.24728	773.78	0.96512	3.28	0
1127	11:50:32.96	0.0355	20.52071	22.25	46.02	1.2	0.999324	19.8049	1.24728	773.76	0.96512	3.28	0
1128	11:50:33.26	0.0360	20.52050	22.25	46.02	1.2	0.999312	19.8043	1.24728	773.76	0.96510	3.28	0
1129	11:50:33.56	0.0355	20.52057	22.25	46.02	1.2	0.999318	19.8050	1.24732	773.76	0.96512	3.28	0
1130	11:50:33.86	0.0375	20.51987	22.25	46.02	1.2	0.999282	19.8051	1.24732	773.78	0.96517	3.28	0
1131	11:50:34.16	0.0355	20.52064	22.25	46.02	1.2	0.999324	19.8046	1.24728	773.76	0.96511	3.28	0
1132	11:50:34.46	0.0350	20.52078	22.25	46.02	1.2	0.999330	19.8047	1.24728	773.76	0.96511	3.28	0
1133	11:50:34.76	0.0365	20.52036	22.25	46.02	1.2	0.999312	19.8048	1.24732	773.76	0.96513	3.28	0
1134	11:50:35.06	0.0360	20.52050	22.25	46.02	1.2	0.999318	19.8038	1.24728	773.74	0.96508	3.28	0
1135	11:50:35.36	0.0365	20.52022	22.25	46.02	1.2	0.999300	19.8044	1.24732	773.76	0.96512	3.28	0
1136	11:50:35.66	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8042	1.24732	773.76	0.96512	3.28	0
1137	11:50:35.96	0.0375	20.51980	22.25	46.02	1.2	0.999282	19.8042	1.24732	773.76	0.96512	3.28	0
1138	11:50:36.26	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8045	1.24732	773.76	0.96514	3.28	0
1139	11:50:36.56	0.0380	20.51980	22.25	46.02	1.2	0.999282	19.8047	1.24732	773.78	0.96515	3.28	0
1140	11:50:36.86	0.0380	20.51966	22.25	46.02	1.2	0.999276	19.8047	1.24732	773.78	0.96516	3.28	0
1141	11:50:37.16	0.0360	20.52057	22.25	46.02	1.2	0.999318	19.8052	1.24732	773.78	0.96514	3.28	0
1142	11:50:37.46	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8045	1.24732	773.78	0.96514	3.28	0
1143	11:50:37.76	0.0365	20.52022	22.25	46.02	1.2	0.999300	19.8046	1.24732	773.76	0.96513	3.28	0
1144	11:50:38.06	0.0375	20.51987	22.25	46.02	1.2	0.999288	19.8047	1.24732	773.78	0.96515	3.28	0
1145	11:50:38.36	0.0335	20.52141	22.25	46.02	1.2	0.999360	19.8048	1.24728	773.76	0.96508	3.28	0
1146	11:50:38.66	0.0365	20.52015	22.26	46.02	1.2	0.999306	19.8049	1.24732	773.78	0.96514	3.28	0
1147	11:50:38.96	0.0350	20.52071	22.26	46.02	1.2	0.999330	19.8049	1.24728	773.78	0.96511	3.28	0
1148	11:50:39.26	0.0370	20.52001	22.25	46.02	1.2	0.999294	19.8052	1.24732	773.78	0.96517	3.28	0
1149	11:50:39.56	0.0360	20.52043	22.25	46.02	1.2	0.999312	19.8042	1.24728	773.76	0.96509	3.28	0
1150	11:50:39.86	0.0355	20.52064	22.25	46.02	1.2	0.999324	19.8051	1.24732	773.76	0.96513	3.28	0
1151	11:50:40.16	0.0375	20.51994	22.25	46.02	1.2	0.999288	19.8054	1.24736	773.78	0.96518	3.28	0
1152	11:50:40.46	0.0360	20.52043	22.26	46.02	1.2	0.999318	19.8049	1.24732	773.78	0.96513	3.28	0
1153	11:50:40.76	0.0335	20.52127	22.26	46.02	1.2	0.999360	19.8057	1.24732	773.76	0.96512	3.28	0
